LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,logon_type_frm_5,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp805058,0,0,0,0,0,0.0,0.320754717,0,0,17,0,0,17,0,30,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,53,0,23,0,0,47,0,0,0,4366,0,0,183,90
Comp048169,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,2519,0,0,0,0,2484,0,0,0,2353,0,0,0,190
Comp388939,0,0,0,0,0,0.0,0.114285714,0,0,44,0,0,229,0,174,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,385,0,206,0,1,349,0,0,0,1875,0,1,140,192
Comp573981,0,0,0,0,0,0.0,0.185279188,0,0,73,0,0,254,0,159,0,0,0,0,0,0,0,0,0,0,0,0,2,13,5,394,0,237,0,33,356,0,0,0,4499,0,42,203,193
Comp312526,0,0,0,0,0,0.0,0.80952381,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,21,0,17,0,0,21,0,0,0,656,0,0,51,0
Comp559876,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp704176,0,0,0,0,0,0.0,0.85,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,20,0,17,0,1,20,0,0,0,2725,0,1,46,0
Comp926934,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp508807,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp197335,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp013287,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp257989,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp869287,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp275391,0,0,0,0,0,0.0,0.525423729,0,0,31,0,0,31,0,28,0,0,0,0,0,0,0,0,0,0,0,0,6,11,3,59,0,31,0,17,59,0,0,0,3065,0,22,65,72
Comp459711,0,0,0,0,0,0.0,0.869565217,0,0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,23,0,20,0,0,23,0,0,0,851,0,1,50,18
Comp669633,0,0,0,0,0,0.0,0.894736842,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,19,0,17,0,1,19,0,0,0,2069,0,2,51,63
Comp970301,0,0,0,0,0,0.0,0.149122807,0,0,17,0,0,74,0,51,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,114,0,63,0,1,68,0,0,0,4119,0,2,49,128
Comp835750,0,0,0,0,0,0.0,0.024681529,0,0,31,0,0,1204,0,46,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1256,0,1201,0,20,1235,0,0,0,1457,0,27,120,98
Comp240132,0,0,0,0,0,0.0,0.024271845,0,0,60,0,0,2415,0,26,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,2472,0,2401,0,33,2436,0,0,0,2288,0,44,136,179
Comp568556,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp562887,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp428347,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp657971,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp716681,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp316817,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp996415,0,0,0,0,0,0.0,0.80952381,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,21,0,17,0,0,21,0,0,0,711,0,0,134,0
Comp513973,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp723907,0,0,0,0,0,0.0,0.214634146,0,0,44,0,0,100,0,106,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,205,0,90,0,1,154,0,0,0,2507,0,2,164,0
Comp926362,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp849651,0,0,0,0,0,0.0,0.023113528,0,0,34,0,0,34,0,96,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1471,0,34,0,1,1405,0,0,0,2977,0,1,105,131
Comp491643,0,0,0,0,0,0.0,0.036082474,0,0,49,0,0,1310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,1358,0,1302,0,1,1255,0,0,0,23342,0,2,130,6854
Comp185344,0,0,0,0,0,0.0,0.377777778,0,0,34,0,0,34,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,90,0,34,0,0,90,0,0,0,1851,0,0,207,247
Comp735184,0,0,0,0,0,0.0,0.013968776,0,0,17,0,0,1199,0,25,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1217,0,1190,0,0,1199,0,0,0,302,0,0,48,22
Comp257599,0,0,0,0,0,0.0,0.052701801,0,0,79,0,0,1348,0,153,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1499,0,1335,0,32,1395,0,0,0,2702,0,42,189,300
Comp725461,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,4,0,0,0,0,0,0,0,0,0,2934,0,0,135,90
Comp511594,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5783
Comp099587,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp786561,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp113953,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp675127,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp673418,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp689511,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp842645,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp323174,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp737841,0,0,0,0,0,0.0,0.352941176,0,0,60,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,170,0,129,0,1,85,0,0,0,2877,0,2,154,0
Comp299420,0,0,0,0,0,0.0,0.231958763,0,0,45,0,0,131,0,24,0,0,0,0,0,0,0,0,0,0,0,0,4,10,2,194,0,126,0,0,113,0,0,0,4052,0,0,255,267
Comp549535,0,0,0,0,0,0.0,0.404761905,0,0,17,0,0,17,0,24,0,0,0,0,0,0,0,0,0,0,0,0,9,18,4,42,0,18,0,0,41,0,0,0,0,0,0,0,0
Comp555993,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp993001,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp736087,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp124376,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp216786,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp370716,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp864011,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp214119,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp402097,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp646201,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp893222,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp753865,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp865148,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp626772,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp815676,0,0,0,0,0,0.0,0.124542125,0,0,34,0,0,34,0,172,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,273,0,34,0,1,225,0,0,0,1100,0,2,111,134
Comp885296,0,0,0,0,0,0.0,0.03200569,0,0,45,0,0,1351,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,1406,0,1340,0,1,1356,0,0,0,1119,0,1,135,185
Comp055874,0,0,0,0,0,0.0,0.029871977,0,0,42,0,0,1294,0,120,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1406,0,1292,0,1,1313,0,0,0,1151,0,2,128,17
Comp437755,0,0,0,0,0,0.0,0.002394254,0,0,3,2,0,1291,0,47,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1253,0,1203,0,0,1231,0,0,0,66,0,8,39,15
Comp518262,0,0,0,0,0,0.0,0.911764706,0,0,31,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,34,0,31,0,17,34,0,0,0,2043,0,21,66,40
Comp148977,0,0,0,0,0,0.0,0.030747729,0,0,44,0,0,1331,0,115,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,1431,0,1308,0,1,1322,0,0,0,2931,0,2,138,116
Comp054986,0,0,0,0,0,0.0,0.020421607,0,0,31,0,0,1297,0,119,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1518,0,1297,0,17,1454,0,0,0,6140,0,25,115,304
Comp471064,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,2521,0,0,0,0,2481,0,0,0,1201,0,0,0,194
Comp512149,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp799298,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp053866,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp576236,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp027030,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp154514,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp858097,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IP742937,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp349824,0,0,0,0,0,0.0,0.25,0,0,34,0,0,89,0,28,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,136,0,80,0,1,90,0,0,0,2891,0,1,99,130
Comp774891,0,0,0,0,0,0.0,0.02890933,0,0,44,0,0,1322,0,143,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,1522,0,1319,0,1,1457,0,0,0,4692,0,1,130,177
Comp686318,0,0,0,0,0,0.0,0.237113402,0,0,46,0,0,103,0,94,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,194,0,92,0,1,144,0,0,0,1750,0,1,123,167
Comp580331,0,0,0,0,0,0.0,0.894736842,0,0,17,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,3,19,0,17,0,0,19,0,0,0,3222,0,0,38,181
Comp731626,0,0,0,0,0,0.0,0.031592521,0,0,49,0,0,1225,0,26,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1551,0,1216,0,1,1425,0,0,0,3296,0,1,154,190
Comp731022,0,0,0,0,0,0.0,0.237623762,0,0,48,0,0,111,0,104,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,202,0,94,0,1,152,0,0,0,2719,0,1,184,183
Comp013339,0,0,0,0,0,0.0,0.037850114,0,0,50,0,0,1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,4,1321,0,1317,0,0,1303,0,0,0,3189,0,0,199,257
Comp291469,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp389712,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp366457,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp303882,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp222301,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp416014,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp018827,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp101240,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp588761,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp437012,0,0,0,0,0,0.0,0.155172414,0,0,45,0,0,99,0,186,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,290,0,91,0,1,239,0,0,0,2491,0,1,134,182
Comp748240,0,0,0,0,0,0.0,0.018339277,0,0,72,0,0,2430,0,146,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,3926,0,2421,0,33,3820,0,0,0,3238,0,43,163,207
Comp462387,0,0,0,0,0,0.0,0.105590062,0,0,17,0,0,17,0,71,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,161,0,17,0,0,115,0,0,0,4025,0,0,69,3846
Comp935081,0,0,0,0,0,0.0,0.0,0,0,0,0,0,18189,0,0,0,0,0,0,0,0,10753,0,0,0,0,0,4,7,2,18069,0,18021,0,0,17994,0,0,0,11621,0,151,816,3182621
Comp393108,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp340618,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp251296,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0
Comp722741,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp859306,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp414782,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp657479,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,3,0,0,0,0,0,0,0,0,0,1203,0,0,0,0
Comp643092,0,0,0,0,0,0.0,0.237837838,0,0,44,0,0,177,0,28,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,185,0,90,0,1,137,0,0,0,1990,0,2,133,0
Comp826208,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp614239,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp634272,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp295722,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp932415,0,0,0,0,0,0.0,0.138235294,0,0,47,0,0,166,0,176,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,340,0,158,0,1,227,0,0,0,2492,0,2,136,191
Comp211625,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,16,29,3,290,0,0,0,194,209,0,0,0,28145,0,0,0,2599
Comp181125,0,0,0,0,0,0.0,0.032033426,0,0,46,0,0,1313,0,129,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,1436,0,1302,0,1,1336,0,0,0,1330,0,1,135,181
Comp032045,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Comp821880,0,0,0,0,0,0.0,0.158576052,0,0,49,0,0,138,0,173,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,309,0,130,0,1,225,0,0,0,3597,0,2,172,184
Comp951189,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092
Comp309826,0,0,0,0,0,0.0,0.038004751,0,0,48,0,0,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,2,1263,0,1222,0,1,1244,0,0,0,2937,0,2,178,180
Comp735174,0,0,0,0,0,0.0,0.013452915,0,0,18,0,0,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,1338,0,1300,0,1,1322,0,0,0,1082,0,3,22,0
Comp018032,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp604867,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp745785,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp471100,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,1021,0,0,0,0
Comp876018,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp061168,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp074533,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp217177,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp161611,0,0,0,0,0,0.0,0.034090909,0,0,45,0,0,1286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,1320,0,1284,0,1,1218,0,0,0,3615,0,2,216,906
Comp804513,0,0,0,0,0,0.0,0.253731343,0,0,17,0,0,17,0,50,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,67,0,17,0,0,67,0,0,0,2095,0,0,107,66
Comp917811,0,0,0,0,0,0.0,0.194805195,0,0,45,0,0,100,0,140,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,231,0,91,0,1,185,0,0,0,2746,0,1,128,183
Comp568440,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343
Comp830477,0,0,0,0,0,0.0,0.009345794,0,0,17,0,0,75,0,175,0,0,0,0,0,0,0,0,0,0,0,0,8,9,3,1819,0,63,0,0,1597,0,0,0,4415,0,0,50,183
Comp215743,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp844042,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp511264,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp219301,0,0,0,0,0,0.0,0.013385827,0,0,17,0,0,1264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,3,1270,0,1263,0,0,1254,0,0,0,956,0,0,0,0
Comp842620,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7201,0,7194,14387,0
