LogHost,logon_explicit_cred_to_cnt,logon_type_12,logon_type_frm_0,logon_type_frm_9,logon_type_frm_12,uname_other_compacnt_login_frac,uname_that_compacnt_login_frac,uname_other_compacnt_login_cnt,uname_that_compacnt_login_cnt,logon_type_0,logon_type_2,logon_type_3,logon_type_4,logon_type_5,logon_type_7,logon_type_8,logon_type_9,logon_type_10,logon_type_11,logon_type_frm_2,logon_type_frm_3,logon_type_frm_4,logon_type_frm_5,logon_type_frm_7,logon_type_frm_8,logon_type_frm_10,logon_type_frm_11,Source_cnt,UserName_cnt,DomainName_cnt,total_logins_cnt,accnt_fail_logon_cnt,total_logoff_cnt,total_user_initi_logoff_cnt,logon_explicit_cred_frm_cnt,spl_pvlgs,domain_ctr_validate_cnt,scrnsaver_invok_cnt,scrnsaver_dismiss_cnt,total_logins_src_cnt,accnt_fail_logon_src_cnt,TGT_req_src_cnt,TGS_req_src_cnt,domain_ctr_validate_src_cnt
Comp654002,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,1,7,0,0,0,81,0,2,18,11
Comp223332,0,0,0,0,0,0.0,0.25,0,3,0,0,3,6,9,0,0,0,0,0,0,0,6,0,0,0,0,0,1,4,2,12,6,3,0,0,12,0,0,0,111,6,7,11,14
Comp320389,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,1,9,0,0,0,195,0,5,31,31
Comp967517,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,0,0,110,0,2,20,15
Comp672187,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Comp275035,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,0,1,4,0,0,0,126,0,1,14,16
Comp525494,0,0,0,0,0,0.0,1.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,1,0,0,0,180,0,0,24,16
Comp099376,0,0,0,0,0,0.0,0.666666667,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,2,0,0,3,0,0,0,140,0,0,15,17
Comp247438,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,9,0,0,0,274,0,0,0,43
Comp922595,0,0,0,0,0,0.0,0.043478261,0,4,0,0,92,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,92,0,85,0,0,11,0,0,0,142,0,3,20,16
Comp707297,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,0,8,0,0,0,0,0,0,0,0
Comp900252,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp363700,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,58,0,0,17,0
Comp147519,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,0,4,0,0,4,0,0,0,163,0,0,12,18
Comp493699,0,0,0,0,0,0.0,0.086206897,0,5,0,0,60,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,58,0,51,0,1,12,0,0,0,76,0,1,16,12
Comp883347,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,147,0,1,21,24
Comp032593,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,4,0,16,5,0,0,0,138,0,15,34,43
Comp014310,0,0,0,0,0,0.0,0.4,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,4,0,0,10,0,0,0,188,0,2,29,19
Comp801474,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,4,0,10,8,0,0,0,4096,0,8,35,19
Comp624363,0,0,0,0,0,0.0,0.047169811,0,5,0,0,127,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,3,106,0,97,0,1,14,0,0,0,157,0,3,15,19
Comp393102,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,1,4,2,12,0,6,0,3,10,0,0,0,4849,0,3,48,11
Comp166150,0,0,0,0,0,0.0,0.142857143,0,2,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,14,0,2,0,4,13,0,0,0,488,0,3,27,18
Comp518108,0,0,0,0,0,0.0,0.3,0,3,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,10,0,3,0,1,10,0,0,0,150,0,1,40,19
Comp752539,0,0,0,0,0,0.0,0.074074074,0,4,0,0,65,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,54,0,50,0,0,8,0,0,0,131,0,0,13,17
Comp241394,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,8,0,0,0,63,0,2,10,9
Comp635659,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,0,8,0,0,0,204,0,1,17,32
Comp652655,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,4,0,0,12,0,0,0,105,0,0,16,18
Comp181937,0,0,0,0,0,0.0,0.048780488,0,4,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,82,0,81,0,0,5,0,0,0,0,0,0,0,0
Comp077582,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149,0,0,0,0
Comp040151,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,4,0,24,9,0,0,0,86,0,3,15,27
Comp405168,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,12,0,4,0,14,12,0,0,0,118,0,14,27,18
Comp045453,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,4,0,1,13,0,8,8,186,0,3,27,17
Comp023905,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,149,0,1,21,32
Comp098496,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,1,12,0,0,0,75,0,2,15,11
Comp398588,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,140,0,2,28,16
Comp023513,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,4,0,1,12,0,0,0,75,0,2,17,8
Comp131079,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,15,0,5,0,1,15,0,0,0,98,0,1,9,10
Comp404274,0,0,0,0,0,0.0,0.4,0,2,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,2,0,0,5,0,2,3,126,0,0,11,15
Comp937188,0,0,0,0,0,0.0,0.333333333,0,5,0,2,5,0,2,4,0,0,0,0,2,0,0,0,4,0,0,0,1,4,2,15,0,9,0,4,12,0,1,1,117,0,7,44,22
Comp781003,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,16,0,0,0,16
Comp613311,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,190,0,3,28,30
Comp430708,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,10,0,0,0,128,0,2,14,15
Comp837108,0,0,0,0,0,0.0,0.285714286,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,2,0,1,7,0,0,0,70,0,2,5,10
Comp575184,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,2,0,0,0,115,0,1,5,0
Comp421410,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp073828,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,89,0,2,19,11
Comp880837,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,85,0,2,12,10
Comp001912,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,1,13,0,0,0,64,0,1,9,10
Comp160050,0,0,0,0,0,0.0,0.166666667,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,1,0,0,6,0,0,0,209,0,0,40,20
Comp130046,0,0,0,0,0,0.0,0.4375,0,7,0,0,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,16,0,7,0,4,16,0,0,0,184,0,6,29,22
Comp574566,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,5,0,0,0,643,0,2,24,29
Comp636944,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,95,0,1,17,10
Comp956943,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,4,0,3,0,0,4,0,0,0,149,0,2,15,33
Comp857938,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,1,9,0,0,0,1166,0,3,12,39
Comp153290,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,1,7,0,0,0,149,0,2,14,17
Comp791746,0,0,0,0,0,0.0,0.272727273,0,3,0,0,3,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,11,0,7,0,4,7,0,0,0,158,0,4,50,10
Comp043824,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,0,9,0,0,0,61,0,0,9,1
Comp459674,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,4,0,0,6,0,0,0,176,0,2,36,21
Comp546196,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,0,0,0,9,0,0,0,89,0,0,16,11
Comp500306,0,0,0,0,0,0.0,0.25,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,1,0,0,4,0,0,0,0,0,0,0,0
Comp865451,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
Comp208581,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,0,11,0,0,0,153,0,0,25,23
Comp611401,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,0,2,0,0,0,173,0,0,34,18
Comp368939,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,4,0,0,8,0,0,0,91,0,0,16,10
Comp983211,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287
Comp404073,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,1,11,0,0,0,167,0,1,28,31
Comp938981,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,1,11,0,0,0,91,0,3,18,12
Comp335496,0,0,0,0,0,0.0,0.333333333,0,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,4,0,1,12,0,0,0,78,0,1,10,11
Comp089613,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,5,0,4,0,0,5,0,0,0,125,0,0,6,22
Comp649578,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,0,9,0,0,0,82,0,0,11,11
Comp309331,0,0,0,0,0,0.0,0.454545455,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,5,0,1,11,0,0,0,85,0,2,11,11
Comp104828,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,8,0,5,0,0,8,0,0,0,996,0,2,25,31
Comp620195,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,2,3,0
Comp825257,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4,2,14,0,4,0,1,13,0,0,0,56,0,2,9,0
Comp707191,0,0,0,0,0,0.0,0.2,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,2,0,0,10,0,0,0,55,0,1,5,0
Comp708478,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,94,0,0,0,0,13,0,0,0,78,0,0,0,0
Comp580096,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,0,0,0,10,0,0,0,0,0,0,0,0
Comp831775,0,0,0,0,0,0.0,0.7,0,7,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,7,0,4,10,0,0,0,317,0,6,36,28
Comp358370,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,14,0,4,0,14,14,0,0,0,137,0,16,37,29
Comp625888,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,7,0,5,0,0,7,0,0,0,66,0,0,18,9
Comp161464,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,4,0,0,6,0,0,0,59,0,0,7,3
Comp566947,0,0,0,0,0,0.0,0.714285714,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,5,0,1,7,0,0,0,134,0,3,24,15
Comp665635,0,0,0,0,0,0.0,0.214285714,0,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,3,0,1,14,0,0,0,72,0,2,9,12
Comp595707,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,1,9,0,0,0,88,0,1,19,10
Comp993644,0,0,0,0,0,0.0,0.470588235,0,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,17,0,8,0,4,17,0,0,0,185,0,7,30,22
Comp815377,0,0,0,0,0,0.0,0.8,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,5,0,4,0,1,5,0,0,0,67,0,1,9,9
Comp429106,0,0,0,0,0,0.0,0.072289157,0,6,0,0,80,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,83,0,74,0,3,77,0,0,0,80,0,4,17,17
Comp020377,0,0,0,0,0,0.0,0.5,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,10,0,5,0,0,10,0,0,0,121,0,0,22,16
Comp440193,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,0,11,0,0,0,89,0,1,17,11
Comp790268,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,23,0
Comp141074,0,0,0,0,0,0.0,1.0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,4,0,0,4,0,0,0,57,0,1,6,0
Comp310268,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,0,0,0,0
Comp685945,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp358251,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,4,0,1,6,0,0,0,137,0,2,23,14
Comp521099,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,194,0,2,21,31
Comp730608,0,0,0,0,0,0.0,0.444444444,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,4,0,1,9,0,0,0,162,0,1,24,37
Comp803696,0,0,0,0,0,0.0,0.529411765,0,9,0,0,9,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,17,0,9,0,5,17,0,0,0,306,0,8,41,57
Comp388759,0,0,0,0,0,0.0,0.333333333,0,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,15,0,5,0,3,15,0,0,0,892,0,6,34,756
Comp826316,0,0,0,0,0,0.0,1.0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,2,0,1,2,0,0,0,58,0,1,4,1
Comp151732,0,0,0,0,0,0.0,0.416666667,0,5,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,12,0,5,0,0,12,0,0,0,186,0,0,22,23
Comp830600,0,0,0,0,0,0.0,0.777777778,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,7,0,4,9,0,0,0,137,0,6,21,36
Comp003710,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,13,0,4,0,1,13,0,0,0,77,0,1,7,5
Comp188041,0,0,0,0,0,0.0,0.75,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,0,3,0,1,4,0,0,0,1605,0,4,23,15
Comp770618,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,1,15,14
Comp465199,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,92,0,1,12,11
Comp185517,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,82,0,2,18,13
Comp634460,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,0,1,6,0,0,0,68,0,2,13,9
Comp228910,0,0,0,0,0,0.0,0.307692308,0,4,0,0,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,13,0,4,0,0,13,0,0,0,3187,0,2,19,48
Comp480457,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp844449,0,0,0,0,0,0.0,0.285714286,0,4,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,4,0,0,14,0,0,0,90,0,0,19,11
Comp073376,0,0,0,0,0,0.0,0.5,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,4,0,0,8,0,0,0,170,0,3,34,29
Comp108586,0,0,0,0,0,0.0,0.052083333,0,5,0,0,95,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,96,0,86,0,0,15,0,0,0,145,0,0,25,20
Comp111687,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,1,4,2,11,0,8,0,3,7,0,1,1,160,0,7,37,24
Comp237887,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,456
Comp211432,0,0,0,0,0,0.0,0.090909091,0,5,0,0,62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,55,0,51,0,1,9,0,0,0,94,0,2,15,15
Comp130958,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,8,0,5,0,1,8,0,0,0,251,0,1,20,51
Comp064138,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,0,3,0,0,6,0,0,0,3125,0,1,32,23
Comp306729,0,0,0,0,0,0.0,0.038095238,0,4,0,0,116,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,105,0,96,0,0,13,0,0,0,73,0,1,18,11
Comp613969,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,11,0,4,0,1,11,0,0,0,192,0,3,22,17
Comp522447,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,9,0,5,0,1,9,0,0,0,169,0,1,24,16
Comp668800,0,0,0,0,0,0.0,0.333333333,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,0,1,0,0,3,0,0,0,43,0,3,28,7
Comp522576,0,0,0,0,0,0.0,0.555555556,0,5,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,9,0,5,0,0,9,0,0,0,77,0,0,12,10
Comp815433,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,0,1,6,0,0,0,184,0,1,13,31
Comp620244,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,89,0
Comp060940,0,0,0,0,0,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Comp547538,0,0,0,0,0,0.0,0.5,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,6,0,3,0,0,6,0,0,0,126,0,0,24,17
Comp217420,0,0,0,0,0,0.0,0.004244482,0,5,0,0,1183,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3,1178,0,1175,0,0,1160,0,0,0,85,0,0,9,22
Comp476830,0,0,0,0,0,0.0,0.363636364,0,4,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,11,0,4,0,0,11,0,0,0,303,0,0,35,18
Comp674467,0,0,0,0,0,0.0,0.666666667,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,6,0,4,0,1,6,0,0,0,182,0,3,21,17
Comp344272,0,0,0,0,0,0.0,0.857142857,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,6,0,3,7,0,0,0,179,0,7,25,31
Comp927645,0,0,0,0,0,0.0,0.333333333,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,0,1,0,0,3,0,0,0,133,0,0,22,12
Comp744613,0,0,0,0,0,0.0,0.571428571,0,4,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,7,0,4,0,0,7,0,0,0,210,0,0,7,9
Comp552573,0,0,0,0,0,0.0,0.5625,0,9,0,0,9,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,2,16,1,9,0,5,16,0,0,0,98,1,7,23,15
Comp608087,0,0,0,0,0,0.0,0.555555556,0,5,0,1,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,2,9,0,5,0,2,9,0,0,0,118,0,4,40,14
Comp408359,0,0,0,0,0,0.0,0.625,0,5,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,8,0,5,0,1,8,0,0,0,145,0,2,21,16
Comp941102,0,0,0,0,0,0.0,0.642857143,0,9,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,0,9,0,5,14,0,0,0,295,0,6,34,23
